timestamp,x_uT,y_uT,z_uT
1772487587567,78.56,32.02,-25.96
1772487587609,80.00,26.98,-26.28
1772487587650,80.46,20.39,-26.23
1772487587690,80.73,16.44,-26.20
1772487587732,80.10,9.70,-24.67
1772487587773,79.72,5.66,-23.76
1772487587814,76.98,-0.65,-21.00
1772487587854,72.00,-7.86,-16.57
1772487587896,69.00,-12.19,-13.91
1772487587939,62.34,-17.03,-9.02
1772487587978,50.62,-19.11,-2.97
1772487588019,43.60,-20.35,0.65
1772487588059,33.89,-14.33,2.46
1772487588101,28.07,-10.72,3.55
1772487588142,22.03,-1.61,3.18
1772487588183,19.32,8.66,2.14
1772487588223,17.69,14.82,1.52
1772487588265,18.09,23.46,1.59
1772487588305,20.99,33.00,1.96
1772487588347,22.73,38.73,2.19
1772487588387,27.99,45.44,1.70
1772487588429,31.14,49.47,1.42
1772487588470,38.02,54.03,0.22
1772487588510,48.40,56.18,-2.04
1772487588552,54.63,57.48,-3.40
1772487588592,62.36,55.71,-7.12
1772487588634,69.26,50.79,-11.30
1772487588675,73.40,47.84,-13.82
1772487588716,77.05,42.73,-16.22
1772487588756,79.23,39.66,-17.66
1772487588798,81.24,35.16,-19.23
1772487588838,82.08,28.43,-20.45
1772487588880,82.58,24.39,-21.18
1772487588920,82.23,19.23,-21.82
1772487588961,81.03,12.58,-22.37
1772487589002,80.32,8.59,-22.70
1772487589043,76.98,1.28,-21.55
1772487589085,74.97,-3.10,-20.86
1772487589126,67.55,-9.55,-16.82
1772487589166,56.63,-12.91,-11.17
1772487589208,50.08,-14.92,-7.77
1772487589249,40.14,-10.27,-5.21
1772487589289,32.29,-1.41,-3.67
1772487589332,27.58,3.90,-2.74
1772487589371,24.46,12.14,-0.80
1772487589416,22.59,17.09,0.36
1772487589453,21.58,26.13,3.64
1772487589494,23.85,37.45,6.62
1772487589538,25.21,44.23,8.41
1772487589577,30.82,51.80,9.44
1772487589618,40.30,57.36,8.88
1772487589659,45.99,60.69,8.54
1772487589699,55.21,60.62,5.48
1772487589741,60.75,60.57,3.64
1772487589781,67.31,57.09,-0.60
1772487589823,72.99,51.95,-6.33
1772487589863,76.40,48.86,-9.77
1772487589904,77.72,43.38,-13.83
1772487589947,78.95,37.54,-16.97
1772487589986,79.68,34.04,-18.85
1772487590027,79.98,29.72,-20.55
1772487590070,80.16,27.12,-21.57
1772487590109,80.05,23.39,-22.46
1772487590152,79.40,18.67,-22.88
1772487590191,79.01,15.84,-23.13
1772487590234,78.88,11.24,-22.42
1772487590274,77.50,2.84,-18.86
1772487590315,76.67,-2.20,-16.72
1772487590356,71.77,-9.30,-10.82
1772487590397,68.83,-13.56,-7.28
1772487590437,59.04,-17.82,-0.91
1772487590478,45.41,-15.14,5.19
1772487590519,37.23,-13.53,8.86
1772487590560,26.98,-4.53,10.69
1772487590602,19.81,8.07,10.24
1772487590643,15.51,15.63,9.97
1772487590684,12.49,26.16,10.99
1772487590725,10.68,32.48,11.60
1772487590766,11.78,43.40,14.99
1772487590806,18.65,55.84,17.79
1772487590848,22.78,63.31,19.48
1772487590888,34.09,69.46,17.26
1772487590930,48.37,70.72,9.61
1772487590970,56.94,71.47,5.02
1772487591011,64.88,67.70,-2.92
1772487591052,69.64,65.44,-7.68
1772487591093,72.57,59.98,-13.97
1772487591134,74.84,53.35,-19.01
1772487591175,76.20,49.38,-22.03
1772487591217,77.13,45.14,-24.50
1772487591257,77.79,40.09,-26.06
1772487591300,78.19,37.05,-26.99
1772487591339,79.30,34.11,-28.21
1772487591381,79.97,32.35,-28.94
1772487591421,80.73,29.25,-29.46
1772487591462,81.66,26.01,-29.73
1772487591503,82.22,24.06,-29.89
1772487591545,83.50,20.02,-29.05
1772487591585,85.80,12.00,-26.51
1772487591626,87.18,7.19,-24.98
1772487591668,85.89,-3.85,-17.77
1772487591708,85.12,-10.47,-13.45
1772487591750,77.39,-20.40,-3.11
1772487591790,60.82,-24.15,7.18
1772487591832,50.88,-26.39,13.36
1772487591872,38.30,-19.38,15.31
1772487591914,28.42,-8.62,12.64
1772487591954,22.50,-2.17,11.04
1772487591996,19.34,7.19,6.73
1772487592036,17.45,12.81,4.15
1772487592077,17.04,20.40,1.21
1772487592119,16.65,28.59,0.67
1772487592159,16.41,33.50,0.35
1772487592201,16.85,42.20,3.26
1772487592241,22.79,53.60,7.86
1772487592283,26.35,60.44,10.62
1772487592324,37.91,67.85,12.85
1772487592364,44.84,72.30,14.19
1772487592405,57.73,71.54,11.40
1772487592447,68.12,64.00,3.76
1772487592487,74.35,59.48,-0.82
1772487592528,77.22,51.13,-7.73
1772487592569,78.21,43.10,-14.00
1772487592611,78.80,38.28,-17.76
1772487592651,78.25,32.85,-20.38
1772487592692,77.92,29.59,-21.96
1772487592734,77.65,26.43,-23.23
1772487592774,76.83,21.55,-24.11
1772487592817,76.34,18.63,-24.64
1772487592856,74.88,14.36,-24.31
1772487592898,72.48,9.04,-22.31
1772487592939,71.04,5.85,-21.11
1772487592980,66.87,1.35,-16.84
1772487593020,64.36,-1.35,-14.28
1772487593061,55.92,-1.85,-9.60
1772487593102,46.30,1.79,-5.29
1772487593143,40.53,3.97,-2.69
1772487593184,33.54,9.49,-0.61
1772487593225,27.50,17.97,1.66
1772487593267,23.87,23.06,3.03
1772487593307,21.62,32.19,5.64
1772487593349,20.27,37.66,7.21
1772487593390,22.84,46.84,8.56
1772487593431,29.47,54.96,7.86
1772487593471,33.46,59.83,7.43
1772487593513,42.10,63.05,5.22
1772487593554,52.66,62.00,1.65
1772487593595,59.00,61.36,-0.49
1772487593636,65.25,57.17,-4.72
1772487593676,68.99,54.65,-7.25
1772487593718,72.51,49.94,-11.06
1772487593758,74.36,43.59,-14.98
1772487593800,75.48,39.77,-17.32
1772487593840,75.74,34.83,-19.67
1772487593882,75.47,29.46,-21.53
1772487593922,75.30,26.25,-22.65
1772487593964,75.53,20.90,-22.21
1772487594005,75.67,17.69,-21.96
1772487594046,73.97,11.98,-19.02
1772487594086,70.01,5.03,-13.23
1772487594127,67.63,0.85,-9.75
1772487594169,60.45,-2.59,-4.02
1772487594209,48.88,-0.52,2.96
1772487594251,41.93,0.73,7.15
1772487594291,34.82,8.97,10.85
1772487594333,30.55,13.91,13.06
1772487594374,28.14,24.55,12.93
1772487594417,28.62,35.73,10.48
1772487594455,28.90,42.44,9.01
1772487594497,32.97,47.92,4.94
1772487594537,38.79,50.96,0.05
1772487594578,42.28,52.78,-2.88
1772487594619,47.97,54.74,-5.01
1772487594661,51.39,55.92,-6.28
1772487594701,57.40,56.09,-7.25
1772487594742,64.25,53.97,-8.90
1772487594784,68.36,52.69,-9.88
1772487594824,72.75,48.47,-12.06
1772487594866,75.27,42.27,-15.21
1772487594906,76.79,38.55,-17.10
1772487594948,77.84,33.59,-19.29
1772487594988,78.48,30.61,-20.61
1772487595030,78.20,26.50,-21.65
1772487595070,78.14,20.76,-21.65
1772487595111,78.11,17.31,-21.66
1772487595152,76.78,11.32,-19.17
1772487595193,73.37,4.59,-13.88
1772487595235,71.32,0.56,-10.71
1772487595275,64.01,-2.99,-5.21
1772487595317,59.63,-5.11,-1.91
1772487595358,51.80,-4.68,1.70
1772487595399,42.09,0.12,3.74
1772487595439,36.26,3.00,4.96
1772487595481,30.87,10.19,4.88
1772487595521,24.98,20.61,4.83
1772487595563,21.45,26.86,4.81
1772487595603,16.78,39.27,4.66
1772487595644,13.98,46.71,4.58
1772487595685,14.67,59.43,3.96
1772487595726,24.10,69.86,4.00
1772487595769,29.76,76.12,4.02
1772487595809,43.19,76.89,3.09
1772487595851,57.21,70.09,-1.63
1772487595891,65.63,66.00,-4.46
1772487595934,71.80,57.44,-9.96
1772487595972,75.50,52.30,-13.25
1772487596013,77.98,46.28,-17.11
1772487596054,80.16,39.93,-20.52
1772487596097,81.47,36.13,-22.57
1772487596136,82.94,30.93,-23.92
1772487596177,85.13,24.11,-24.61
1772487596219,86.45,20.02,-25.03
1772487596260,86.66,12.80,-25.48
1772487596302,86.78,8.46,-25.75
1772487596342,84.42,0.04,-24.28
1772487596386,78.31,-9.33,-19.72
1772487596424,74.64,-14.96,-16.99
1772487596465,67.03,-19.14,-12.57
1772487596505,56.57,-19.72,-7.31
1772487596547,50.29,-20.06,-4.15
1772487596587,41.07,-15.98,0.84
1772487596628,35.54,-13.53,3.84
1772487596669,27.42,-6.17,7.76
1772487596711,20.30,6.39,10.44
1772487596752,16.02,13.93,12.04
1772487596792,15.49,26.38,11.21
1772487596834,19.28,39.63,8.26
1772487596874,21.56,47.58,6.49
1772487596916,28.59,55.04,2.54
1772487596956,32.81,59.52,0.16
1772487596998,40.19,61.88,-4.12
1772487597038,49.63,61.59,-8.69
1772487597081,55.29,61.41,-11.43
1772487597120,61.38,58.00,-15.28
1772487597161,66.78,52.42,-18.78
1772487597202,70.02,49.07,-20.87
1772487597243,72.00,44.70,-22.70
1772487597284,73.18,42.08,-23.79
1772487597325,74.23,38.33,-25.06
1772487597367,74.85,34.51,-26.07
1772487597407,75.22,32.22,-26.68
1772487597449,74.91,29.75,-27.73
1772487597489,75.62,27.18,-28.37
1772487597531,76.05,25.64,-28.75
1772487597571,76.78,24.50,-29.26
1772487597613,77.22,23.81,-29.57
1772487597653,77.59,22.67,-29.47
1772487597694,77.49,22.06,-29.29
1772487597735,77.43,21.70,-29.18
1772487597778,77.64,21.70,-29.48
1772487597818,78.24,21.62,-30.15
1772487597859,78.61,21.57,-30.55
1772487597901,79.01,21.44,-30.26
1772487597941,79.25,21.36,-30.09
1772487597985,79.68,21.56,-29.70
1772487598022,80.09,21.58,-29.43
1772487598064,80.33,21.58,-29.26
1772487598104,80.22,21.55,-29.00
1772487598145,80.08,21.93,-28.76
1772487598186,80.00,22.16,-28.62
1772487598228,80.39,21.94,-28.78
1772487598270,80.62,21.80,-28.87
1772487598310,80.98,21.72,-28.97
1772487598351,81.09,21.82,-28.79
1772487598391,81.15,21.88,-28.67
1772487598434,81.37,21.62,-28.65
1772487598473,81.28,21.72,-28.88
1772487598515,81.23,21.78,-29.01
